,index,order_id,quantity,item_name,choice_description,item_price
2754,2792,1109,1,Chicken Burrito,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Sour Cream, Guacamole, Lettuce]]",11.25
2755,2793,1109,1,6 Pack Soft Drink,[Diet Coke],6.49
2756,2794,1110,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Cheese, Lettuce]]",8.75
2757,2795,1110,1,Veggie Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole, Lettuce]]",11.25
2758,2796,1110,1,Chips and Fresh Tomato Salsa,Default,2.95
2759,2797,1111,1,Chicken Burrito,"[Tomatillo-Red Chili Salsa (Hot), [Pinto Beans, Rice, Cheese, Sour Cream, Guacamole]]",10.98
2760,2798,1111,1,Chips and Guacamole,Default,3.99
2761,2799,1112,1,Bottled Water,Default,1.5
2762,2800,1112,1,Barbacoa Bowl,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Sour Cream, Cheese, Lettuce]]",9.25
2763,2801,1112,1,Chips,Default,2.15
2764,2802,1113,1,Chicken Soft Tacos,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Lettuce]]",8.75
2765,2803,1113,1,Veggie Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Guacamole, Lettuce]]",11.25
2766,2804,1114,1,Steak Salad Bowl,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.89
2767,2805,1114,1,Chips and Guacamole,Default,4.45
2768,2806,1114,1,Bottled Water,Default,1.5
2769,2807,1114,1,Canned Soft Drink,[Coke],1.25
2770,2808,1115,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",8.75
2771,2809,1115,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Lettuce]]",8.75
2772,2810,1115,1,Chips and Guacamole,Default,4.45
2773,2811,1116,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Sour Cream, Cheese, Guacamole]]",11.25
2774,2812,1116,1,Steak Crispy Tacos,"[Roasted Chili Corn Salsa, [Sour Cream, Cheese, Lettuce, Guacamole]]",11.75
2775,2813,1117,1,Chicken Bowl,"[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Cheese, Lettuce]]",8.49
2776,2814,1117,1,Canned Soda,[Diet Dr. Pepper],1.09
2777,2815,1117,1,Bottled Water,Default,1.09
2778,2816,1117,1,Side of Chips,Default,1.69
2779,2817,1118,1,Steak Burrito,"[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]",8.99
2780,2818,1118,1,Nantucket Nectar,[Apple],3.39
2781,2819,1119,1,Steak Burrito,"[Tomatillo-Red Chili Salsa (Hot), [Rice, Cheese, Sour Cream, Lettuce]]",8.99
2782,2820,1119,1,Side of Chips,Default,1.69
2783,2821,1120,1,Chicken Burrito,"[Roasted Chili Corn Salsa (Medium), [Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",8.49
2784,2822,1120,1,Steak Burrito,"[Roasted Chili Corn Salsa (Medium), [Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",8.99
2785,2823,1121,3,Bottled Water,Default,3.27
2786,2824,1121,1,Steak Burrito,"[Roasted Chili Corn Salsa (Medium), [Pinto Beans, Black Beans, Rice, Fajita Veggies, Lettuce]]",8.99
2787,2825,1122,1,Steak Burrito,"[[Fresh Tomato Salsa (Mild), Tomatillo-Red Chili Salsa (Hot)], [Rice, Cheese, Sour Cream, Lettuce]]",8.99
2788,2826,1122,1,Canned Soda,[Coca Cola],1.09
2789,2827,1123,1,Chicken Bowl,"[Fresh Tomato Salsa (Mild), [Rice, Cheese, Sour Cream, Guacamole, Lettuce]]",10.98
2790,2828,1123,1,Side of Chips,Default,1.69
2791,2829,1124,1,Chips and Guacamole,Default,3.99
2792,2830,1124,1,Chicken Soft Tacos,"[Fresh Tomato Salsa (Mild), [Cheese, Sour Cream]]",8.49
2793,2831,1124,1,Canned Soda,[Coca Cola],1.09
2794,2832,1125,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Cheese, Lettuce]]",8.75
2795,2834,1126,1,Steak Burrito,"[Tomatillo Green Chili Salsa, [Rice, Sour Cream, Guacamole, Lettuce]]",11.75
2796,2835,1126,1,Chicken Burrito,"[Tomatillo Green Chili Salsa, [Rice, Black Beans, Cheese]]",8.75
2797,2836,1127,1,Steak Burrito,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream]]",9.25
2798,2837,1127,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Lettuce]]",8.75
2799,2838,1128,1,Nantucket Nectar,[Peach Orange],3.39
2800,2839,1128,1,Steak Burrito,"[Roasted Chili Corn Salsa (Medium), [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream]]",8.99
2801,2840,1128,1,Steak Soft Tacos,"[Tomatillo-Green Chili Salsa (Medium), [Cheese, Sour Cream]]",8.99
2802,2841,1128,1,Chips and Fresh Tomato Salsa,Default,2.39
2803,2842,1129,1,Steak Crispy Tacos,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Lettuce]]",9.25
2804,2843,1129,1,Chicken Bowl,"[Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Cheese, Lettuce]]",8.75
2805,2844,1130,1,Steak Soft Tacos,"[Fresh Tomato Salsa, [Cheese, Sour Cream]]",9.25
2806,2845,1130,1,Steak Burrito,"[Tomatillo Red Chili Salsa, [Cheese, Sour Cream]]",9.25
2807,2846,1131,1,Steak Burrito,"[[Roasted Chili Corn Salsa (Medium), Fresh Tomato Salsa (Mild)], [Rice, Black Beans, Cheese, Lettuce]]",8.99
2808,2847,1131,1,Chips and Guacamole,Default,3.99
2809,2848,1131,1,Chips and Tomatillo Green Chili Salsa,Default,2.39
2810,2849,1132,1,Veggie Burrito,"[Roasted Chili Corn Salsa (Medium), [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",8.49
2811,2850,1132,1,Canned Soda,[Diet Coke],1.09
2812,2851,1132,1,Veggie Soft Tacos,"[Roasted Chili Corn Salsa (Medium), [Black Beans, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",8.49
2813,2852,1133,1,Steak Burrito,"[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]",8.99
2814,2853,1133,1,Nantucket Nectar,[Apple],3.39
2815,2854,1134,1,Chicken Soft Tacos,"[Roasted Chili Corn Salsa, [Rice, Fajita Vegetables, Lettuce, Guacamole]]",11.25
2816,2855,1134,1,Canned Soft Drink,[Diet Coke],1.25
2817,2856,1135,1,Steak Bowl,"[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot), Fresh Tomato Salsa (Mild), Tomatillo-Green Chili Salsa (Medium)], [Rice, Black Beans, Fajita Veggies, Cheese, Sour Cream]]",8.99
2818,2857,1135,1,Chips and Guacamole,Default,3.99
2819,2858,1136,1,Chicken Salad Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Cheese, Sour Cream, Lettuce]]",8.75
2820,2859,1136,2,Chips and Guacamole,Default,8.9
2821,2860,1136,1,6 Pack Soft Drink,[Diet Coke],6.49
2822,2861,1137,1,Chicken Burrito,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Lettuce]]",8.75
2823,2862,1137,1,Steak Crispy Tacos,"[Tomatillo Red Chili Salsa, [Cheese, Sour Cream]]",9.25
2824,2863,1138,1,Chicken Salad Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Guacamole, Lettuce]]",11.25
2825,2864,1138,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Sour Cream, Guacamole, Lettuce]]",11.25
2826,2865,1139,1,Chicken Burrito,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Pinto Beans, Guacamole, Lettuce]]",11.25
2827,2866,1139,1,Canned Soft Drink,[Sprite],1.25
2828,2867,1140,1,Chicken Bowl,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Pinto Beans, Cheese, Sour Cream]]",8.75
2829,2868,1140,1,Steak Bowl,"[Roasted Chili Corn Salsa, [Black Beans, Pinto Beans, Cheese, Sour Cream]]",9.25
2830,2869,1140,1,Chips and Guacamole,Default,4.45
2831,2870,1140,1,Canned Soft Drink,[Coke],1.25
2832,2871,1141,1,Chicken Burrito,"[Tomatillo Red Chili Salsa, [Rice, Cheese, Sour Cream]]",8.75
2833,2872,1141,1,Canned Soft Drink,[Coke],1.25
2834,2873,1141,1,Chips,Default,2.15
2835,2874,1142,2,Steak Crispy Tacos,"[Tomatillo-Red Chili Salsa (Hot), [Pinto Beans, Cheese, Sour Cream, Lettuce]]",17.98
2836,2875,1142,1,Steak Burrito,"[Tomatillo-Red Chili Salsa (Hot), [Pinto Beans, Cheese, Sour Cream, Lettuce]]",8.99
2837,2876,1143,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Lettuce]]",8.75
2838,2877,1143,1,Chips and Tomatillo Red Chili Salsa,Default,2.95
2839,2878,1143,1,Canned Soft Drink,[Coke],1.25
2840,2879,1144,1,Steak Soft Tacos,"[Fresh Tomato Salsa, [Sour Cream, Cheese, Lettuce, Guacamole]]",11.75
2841,2880,1144,1,Bottled Water,Default,1.5
2842,2882,1145,1,Chicken Burrito,"[Roasted Chili Corn Salsa, [Rice, Black Beans]]",8.75
2843,2883,1145,1,Chicken Salad Bowl,"[Roasted Chili Corn Salsa, [Black Beans, Sour Cream, Cheese, Lettuce]]",8.75
2844,2884,1146,1,Carnitas Burrito,"[Fresh Tomato (Mild), [Lettuce, Black Beans, Guacamole, Rice, Sour Cream, Cheese]]",11.08
2845,2885,1147,1,Steak Burrito,"[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]",8.99
2846,2886,1147,1,Side of Chips,Default,1.69
2847,2887,1148,1,Carnitas Bowl,"[Fresh Tomato Salsa (Mild), [Pinto Beans, Rice, Cheese, Sour Cream, Lettuce]]",8.99
2848,2888,1148,1,Side of Chips,Default,1.69
2849,2889,1149,1,Chicken Burrito,"[Tomatillo-Red Chili Salsa (Hot), [Pinto Beans, Rice, Cheese, Guacamole]]",10.98
2850,2890,1149,1,Chips and Guacamole,Default,3.99
2851,2891,1149,1,Izze,[Blackberry],3.39
2852,2892,1150,1,Steak Bowl,"[Roasted Chili Corn Salsa, [Pinto Beans, Rice, Cheese, Sour Cream, Guacamole]]",11.75
2853,2893,1150,1,Chips,Default,2.15
2854,2894,1151,1,Steak Burrito,"[Fresh Tomato Salsa, [Sour Cream, Rice, Guacamole, Lettuce]]",11.75
2855,2895,1151,1,Chips and Fresh Tomato Salsa,Default,2.95
2856,2896,1152,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream]]",8.75
2857,2897,1152,1,Chicken Salad Bowl,"[Roasted Chili Corn Salsa, Cheese]",8.75
2858,2898,1153,1,Carnitas Soft Tacos,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.75
2859,2899,1153,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole, Lettuce]]",11.25
2860,2900,1154,1,Steak Burrito,"[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.75
2861,2901,1154,1,Chicken Burrito,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25
2862,2902,1154,1,Chips and Guacamole,Default,4.45
2863,2903,1155,1,Veggie Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25
2864,2904,1155,1,Canned Soft Drink,[Diet Coke],1.25
2865,2905,1156,2,Canned Soda,[Coca Cola],8.72
2866,2906,1156,2,Canned Soda,[Sprite],17.44
2867,2907,1156,1,Chips and Roasted Chili Corn Salsa,Default,2.39
2868,2908,1156,1,Chicken Crispy Tacos,"[Roasted Chili Corn Salsa (Medium), [Cheese, Sour Cream, Lettuce]]",8.49
2869,2909,1156,1,Steak Burrito,"[Roasted Chili Corn Salsa (Medium), [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]",8.99
2870,2910,1156,1,Chips and Fresh Tomato Salsa,Default,2.39
2871,2911,1157,1,Veggie Burrito,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Guacamole, Lettuce]]",11.25
2872,2912,1157,1,Chicken Crispy Tacos,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Lettuce]]",8.75
2873,2913,1158,1,Carnitas Bowl,"[Fresh Tomato Salsa, [Rice, Fajita Vegetables, Black Beans, Cheese, Lettuce, Guacamole]]",11.75
2874,2914,1158,1,Carnitas Bowl,"[Fresh Tomato Salsa, [Rice, Fajita Vegetables, Black Beans, Lettuce, Guacamole]]",11.75
2875,2915,1159,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25
2876,2916,1159,1,Chips and Guacamole,Default,4.45
2877,2917,1159,1,Chips,Default,2.15
2878,2918,1160,1,Chicken Bowl,"[Fresh Tomato (Mild), [Rice, Sour Cream, Cheese]]",8.19
2879,2919,1160,1,Chicken Bowl,"[Fresh Tomato (Mild), [Guacamole, Rice]]",10.58
2880,2920,1161,1,Chips and Guacamole,Default,4.45
2881,2921,1161,1,Steak Bowl,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese]]",9.25
2882,2922,1162,1,Bottled Water,Default,1.09
2883,2923,1162,1,Steak Bowl,"[Roasted Chili Corn Salsa (Medium), [Rice, Black Beans, Pinto Beans, Fajita Veggies, Lettuce]]",8.99
2884,2924,1163,1,Chicken Burrito,"[Tomatillo Green Chili Salsa, [Black Beans, Cheese, Guacamole, Lettuce]]",11.25
2885,2925,1163,1,Bottled Water,Default,1.5
2886,2926,1164,1,Carnitas Bowl,"[Roasted Chili Corn Salsa (Medium), [Rice, Cheese, Sour Cream, Lettuce]]",8.99
2887,2927,1164,1,Chips and Guacamole,Default,3.99
2888,2928,1165,1,Chips and Guacamole,Default,4.45
2889,2929,1165,1,Steak Bowl,"[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Sour Cream, Cheese, Guacamole]]",11.75
2890,2930,1165,1,Chips,Default,2.15
2891,2931,1166,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Rice, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25
2892,2932,1166,1,Chicken Soft Tacos,"[Fresh Tomato Salsa, [Cheese, Sour Cream, Lettuce]]",8.75
2893,2933,1166,1,Chips and Guacamole,Default,4.45
2894,2934,1167,1,Chicken Burrito,"[Tomatillo Red Chili Salsa, [Rice, Pinto Beans, Cheese]]",8.75
2895,2935,1167,1,Barbacoa Burrito,"[Tomatillo Red Chili Salsa, [Rice, Cheese, Lettuce]]",9.25
2896,2936,1167,3,Chips,Default,6.45
2897,2937,1167,1,Chicken Bowl,"[Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Sour Cream, Lettuce]]",8.75
2898,2938,1168,1,Chicken Salad Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25
2899,2939,1168,1,Veggie Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25
2900,2940,1169,1,Chicken Bowl,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Lettuce]]",8.75
2901,2941,1169,1,Steak Bowl,"[Roasted Chili Corn Salsa, [Rice, Cheese, Sour Cream, Guacamole, Lettuce]]",11.75
2902,2942,1170,2,Chicken Bowl,"[Tomatillo-Green Chili Salsa (Medium), [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Guacamole, Lettuce]]",21.96
2903,2943,1170,1,Steak Burrito,"[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Fajita Veggies, Cheese]]",8.99
2904,2944,1170,3,Side of Chips,Default,5.07
2905,2945,1170,1,Chicken Bowl,"[[Fresh Tomato Salsa (Mild), Tomatillo-Green Chili Salsa (Medium)], [Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",8.49
2906,2946,1171,1,Steak Burrito,"[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Sour Cream, Cheese, Lettuce]]",9.25
2907,2947,1171,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Sour Cream, Cheese, Guacamole]]",11.25
2908,2948,1171,1,Chips and Guacamole,Default,4.45
2909,2949,1172,1,Nantucket Nectar,[Peach Orange],3.39
2910,2950,1172,1,Chicken Burrito,"[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",8.49
2911,2951,1173,1,Carnitas Burrito,"[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]",8.99
2912,2952,1173,1,Chicken Bowl,"[Roasted Chili Corn Salsa (Medium), [Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",8.49
2913,2953,1174,2,Chicken Burrito,"[Fresh Tomato Salsa, [Cheese, Rice, Black Beans, Lettuce]]",17.5
2914,2954,1175,2,Steak Burrito,"[[Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]",22.96
2915,2955,1176,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Lettuce]]",8.75
2916,2956,1176,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole, Lettuce]]",11.25
2917,2957,1176,1,Steak Salad Bowl,"[Fresh Tomato Salsa, [Black Beans, Cheese, Guacamole, Lettuce]]",11.89
2918,2958,1176,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Guacamole]]",11.25
2919,2959,1177,1,Chicken Bowl,"[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Cheese]]",8.49
2920,2960,1177,1,Side of Chips,Default,1.69
2921,2961,1177,1,Canned Soda,[Sprite],1.09
2922,2962,1178,1,Barbacoa Burrito,"[Tomatillo-Green Chili Salsa (Medium), [Rice, Cheese, Sour Cream, Lettuce]]",8.99
2923,2963,1178,1,Steak Crispy Tacos,"[Tomatillo-Red Chili Salsa (Hot), [Rice, Cheese, Sour Cream, Lettuce]]",8.99
2924,2964,1179,1,Steak Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese]]",9.25
2925,2965,1179,1,Chicken Crispy Tacos,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Lettuce]]",8.75
2926,2966,1180,1,Barbacoa Burrito,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Lettuce]]",9.25
2927,2967,1180,1,Chips and Roasted Chili Corn Salsa,Default,2.95
2928,2968,1181,1,Chicken Salad,"[Fresh Tomato Salsa (Mild), Black Beans]",8.49
2929,2969,1181,1,Chips and Guacamole,Default,3.99
2930,2970,1182,1,Steak Bowl,"[Tomatillo-Green Chili Salsa (Medium), [Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]]",8.99
2931,2971,1182,1,Chicken Bowl,"[Tomatillo-Red Chili Salsa (Hot), [Rice, Black Beans, Cheese, Lettuce]]",8.49
2932,2972,1182,3,Chips and Tomatillo Red Chili Salsa,Default,7.17
2933,2974,1182,1,Steak Bowl,"[Tomatillo-Red Chili Salsa (Hot), [Rice, Black Beans, Cheese]]",8.99
2934,2975,1183,2,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream]]",70.0
2935,2976,1184,1,Steak Bowl,"[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]]",9.25
2936,2978,1185,1,Chicken Burrito,"[Tomatillo Red Chili Salsa, [Rice, Pinto Beans, Sour Cream, Guacamole, Lettuce]]",11.25
2937,2979,1185,1,Canned Soft Drink,[Coke],1.25
2938,2980,1186,1,Carnitas Bowl,"[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Cheese, Lettuce]]",8.99
2939,2981,1186,1,Bottled Water,Default,1.09
2940,2982,1187,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",8.75
2941,2983,1187,1,Chips and Guacamole,Default,4.45
2942,2984,1188,1,Chicken Bowl,"[Fresh Tomato Salsa, [Sour Cream, Fajita Vegetables, Rice, Guacamole, Cheese]]",11.25
2943,2985,1188,1,Chips,Default,2.15
2944,2986,1188,1,Barbacoa Burrito,"[Tomatillo Red Chili Salsa, [Rice, Fajita Vegetables, Sour Cream, Cheese, Lettuce, Guacamole]]",11.75
2945,2987,1189,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Guacamole]]",11.25
2946,2988,1189,1,Chicken Salad Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Guacamole]]",11.25
2947,2989,1189,1,Chicken Salad Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream]]",8.75
2948,2990,1190,1,Chicken Burrito,"[Tomatillo Red Chili Salsa, [Rice, Cheese, Sour Cream]]",8.75
2949,2991,1190,1,Chips and Guacamole,Default,4.45
2950,2992,1190,1,Canned Soft Drink,[Diet Coke],1.25
2951,2993,1191,1,Steak Burrito,"[Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Guacamole]]",11.75
2952,2994,1191,1,Steak Burrito,"[Fresh Tomato Salsa, [Pinto Beans, Cheese, Sour Cream, Guacamole]]",11.75
2953,2995,1191,2,Canned Soft Drink,[Sprite],15.0
2954,2996,1192,1,Veggie Salad,"[Roasted Chili Corn Salsa (Medium), [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]",8.49
2955,2997,1192,1,Steak Burrito,"[Roasted Chili Corn Salsa (Medium), [Rice, Fajita Veggies, Cheese, Sour Cream]]",8.99
2956,2998,1192,2,Bottled Water,Default,2.18
2957,2999,1193,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole, Lettuce]]",11.25
2958,3000,1193,1,Chips and Guacamole,Default,4.45
2959,3001,1193,1,Chicken Salad Bowl,"[Tomatillo Red Chili Salsa, [Fajita Vegetables, Black Beans, Guacamole, Lettuce]]",11.25
2960,3002,1193,1,Steak Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Guacamole, Lettuce]]",11.75
2961,3003,1194,1,Chicken Bowl,"[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot), Fresh Tomato Salsa (Mild)], [Rice, Pinto Beans, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",8.49
2962,3004,1194,1,Carnitas Bowl,"[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot), Fresh Tomato Salsa (Mild)], [Rice, Pinto Beans, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",8.99
2963,3005,1194,1,Side of Chips,Default,1.69
2964,3006,1195,1,Canned Soda,[Coca Cola],1.09
2965,3007,1195,1,Steak Bowl,"[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",8.99
2966,3008,1195,1,Barbacoa Burrito,"[Roasted Chili Corn Salsa (Medium), [Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",8.99
2967,3009,1196,1,Chicken Bowl,"[Fresh Tomato Salsa, [Sour Cream, Guacamole, Lettuce]]",11.25
2968,3010,1196,1,6 Pack Soft Drink,[Diet Coke],6.49
2969,3011,1196,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25
2970,3012,1197,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",8.75
2971,3013,1197,1,Chips and Guacamole,Default,4.45
2972,3014,1198,1,Steak Burrito,"[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]",8.99
2973,3015,1198,1,Side of Chips,Default,1.69
2974,3016,1199,1,Steak Bowl,"[Tomatillo-Red Chili Salsa (Hot), [Rice, Cheese, Sour Cream, Guacamole]]",11.48
2975,3017,1200,1,Barbacoa Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole, Lettuce]]",11.75
2976,3018,1200,2,Canned Soft Drink,[Diet Coke],15.0
2977,3019,1201,1,Chicken Bowl,"[Tomatillo-Red Chili Salsa (Hot), [Cheese, Lettuce, Rice, Black Beans]]",8.49
2978,3020,1201,1,Canned Soda,[Diet Dr. Pepper],1.09
2979,3021,1201,1,Bottled Water,Default,1.09
2980,3022,1201,1,Side of Chips,Default,1.69
2981,3023,1202,1,Chicken Bowl,"[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium)], [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",8.49
2982,3024,1202,1,Chips and Roasted Chili Corn Salsa,Default,2.39
2983,3025,1203,1,Barbacoa Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Guacamole]]",11.75
2984,3026,1203,1,Canned Soft Drink,[Sprite],1.25
2985,3027,1204,1,Chicken Burrito,"[[Fresh Tomato Salsa (Mild), Tomatillo-Red Chili Salsa (Hot)], [Rice, Fajita Veggies, Cheese, Lettuce]]",8.49
2986,3028,1204,1,Side of Chips,Default,1.69
2987,3029,1205,1,Veggie Burrito,"[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium)], [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]",8.49
2988,3030,1205,1,Side of Chips,Default,1.69
2989,3031,1206,1,Barbacoa Burrito,"[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Cheese, Guacamole]]",11.75
2990,3032,1206,1,Chips and Guacamole,Default,4.45
2991,3033,1206,1,Chicken Salad Bowl,"[Fresh Tomato Salsa, [Cheese, Lettuce]]",8.75
2992,3034,1207,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Cheese, Lettuce]]",8.75
2993,3035,1207,1,Chips and Guacamole,Default,4.45
2994,3036,1208,1,Veggie Burrito,"[Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Lettuce]]",8.75
2995,3037,1208,1,Veggie Burrito,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole, Lettuce]]",11.25
